lng,lat,elevation,resolution
33.2416,2.3357,1041.3695,152.7032
33.2416,2.3358,1041.0782,152.7032
33.2416,2.3359,1040.787,152.7032
33.2416,2.336,1040.5889,152.7032
33.2416,2.3361,1040.5889,152.7032
33.2416,2.3362,1040.5889,152.7032
33.2416,2.3363,1040.5889,152.7032
33.2416,2.3364,1040.5889,152.7032
33.2416,2.3365,1040.5889,152.7032
33.2416,2.3366,1040.5889,152.7032
33.2416,2.3367,1040.4568,152.7032
33.2416,2.3368,1040.1655,152.7032
33.2416,2.3369,1039.8743,152.7032
33.2416,2.337,1039.583,152.7032
33.2416,2.3371,1039.2917,152.7032
33.2416,2.3372,1039.0004,152.7032
33.2416,2.3373,1038.7091,152.7032
33.2416,2.3374,1038.5889,152.7032
33.2416,2.3375,1038.5889,152.7032
33.2416,2.3376,1038.5889,152.7032
33.2416,2.3377,1038.5889,152.7032
33.2416,2.3378,1038.5889,152.7032
33.2416,2.3379,1038.5889,152.7032
33.2416,2.338,1038.5889,152.7032
33.2416,2.3381,1038.4839,152.7032
33.2416,2.3382,1038.3383,152.7032
33.2416,2.3383,1038.1926,152.7032
33.2416,2.3384,1038.047,152.7032
33.2416,2.3385,1037.9014,152.7032
33.2416,2.3386,1037.7557,152.7032
33.2416,2.3387,1037.6101,152.7032
33.2416,2.3388,1037.5377,152.7032
33.2416,2.3389,1037.4778,152.7032
33.2416,2.339,1037.418,152.7032
33.2416,2.3391,1037.358,152.7032
33.2416,2.3392,1037.2982,152.7032
33.2416,2.3393,1037.2383,152.7032
33.2416,2.3394,1037.1785,152.7032
33.2416,2.3395,1037.1776,152.7032
33.2416,2.3396,1037.1776,152.7032
33.2416,2.3397,1037.1776,152.7032
33.2416,2.3398,1037.1776,152.7032
33.2416,2.3399,1037.1776,152.7032
33.2416,2.34,1037.1776,152.7032
33.2416,2.3401,1037.1672,152.7032
33.2416,2.3402,1037.0815,152.7032
33.2416,2.3403,1036.9957,152.7032
33.2416,2.3404,1036.91,152.7032
33.2416,2.3405,1036.8242,152.7032
33.2416,2.3406,1036.7385,152.7032
33.2416,2.3407,1036.6527,152.7032
33.2416,2.3408,1036.5146,152.7032
33.2416,2.3409,1036.2234,152.7032
33.2416,2.341,1035.9321,152.7032
33.2416,2.3411,1035.6409,152.7032
33.2416,2.3412,1035.3496,152.7032
33.2416,2.3413,1035.0583,152.7032
33.2416,2.3414,1034.7671,152.7032
33.2416,2.3415,1034.5323,152.7032
33.2416,2.3416,1034.3867,152.7032
33.2416,2.3417,1034.2411,152.7032
33.2416,2.3418,1034.0953,152.7032
33.2416,2.3419,1033.9497,152.7032
33.2416,2.342,1033.8041,152.7032
33.2416,2.3421,1033.6584,152.7032
33.2416,2.3422,1033.5128,152.7032
33.2416,2.3423,1033.3672,152.7032
33.2416,2.3424,1033.2216,152.7032
33.2416,2.3425,1033.0759,152.7032
33.2416,2.3426,1032.9303,152.7032
33.2416,2.3427,1032.7847,152.7032
33.2416,2.3428,1032.639,152.7032
33.2416,2.3429,1032.4373,152.7032
33.2416,2.343,1032.2058,152.7032
33.2416,2.3431,1031.9745,152.7032
33.2417,2.3184,1047.469,152.7032
33.2417,2.3185,1047.469,152.7032
33.2417,2.3186,1047.469,152.7032
33.2417,2.3187,1047.469,152.7032
33.2417,2.3188,1047.469,152.7032
33.2417,2.3189,1047.469,152.7032
33.2417,2.319,1047.469,152.7032
33.2417,2.3191,1047.469,152.7032
33.2417,2.3192,1047.469,152.7032
33.2417,2.3193,1047.469,152.7032
33.2417,2.3194,1047.469,152.7032
33.2417,2.3195,1047.4399,152.7032
33.2417,2.3196,1047.1874,152.7032
33.2417,2.3197,1046.9348,152.7032
33.2417,2.3198,1046.6821,152.7032
33.2417,2.3199,1046.4296,152.7032
33.2417,2.32,1046.177,152.7032
33.2417,2.3201,1045.9243,152.7032
33.2417,2.3202,1045.744,152.7032
33.2417,2.3203,1045.7827,152.7032
33.2417,2.3204,1045.8214,152.7032
33.2417,2.3205,1045.8601,152.7032
33.2417,2.3206,1045.8988,152.7032
33.2417,2.3207,1045.9374,152.7032
33.2417,2.3208,1045.9761,152.7032
33.2417,2.3209,1046.0817,152.7032
33.2417,2.321,1046.2957,152.7032
33.2417,2.3211,1046.5095,152.7032
33.2417,2.3212,1046.7235,152.7032
33.2417,2.3213,1046.9374,152.7032
33.2417,2.3214,1047.1514,152.7032
33.2417,2.3215,1047.3652,152.7032
33.2417,2.3216,1047.564,152.7032
33.2417,2.3217,1047.7483,152.7032
33.2417,2.3218,1047.9325,152.7032
33.2417,2.3219,1048.1168,152.7032
33.2417,2.322,1048.3011,152.7032
33.2417,2.3221,1048.4855,152.7032
33.2417,2.3222,1048.6698,152.7032
33.2417,2.3223,1048.7345,152.7032
33.2417,2.3224,1048.7345,152.7032
33.2417,2.3225,1048.7345,152.7032
33.2417,2.3226,1048.7345,152.7032
33.2417,2.3227,1048.7345,152.7032
33.2417,2.3228,1048.7345,152.7032
33.2417,2.3229,1048.7345,152.7032
33.2417,2.323,1048.7042,152.7032
33.2417,2.3231,1048.6655,152.7032
33.2417,2.3232,1048.6268,152.7032
33.2417,2.3233,1048.5883,152.7032
33.2417,2.3234,1048.5496,152.7032
33.2417,2.3235,1048.5109,152.7032
33.2417,2.3236,1048.4722,152.7032
33.2417,2.3237,1048.6023,152.7032
33.2417,2.3238,1048.7479,152.7032
33.2417,2.3239,1048.8937,152.7032
33.2417,2.324,1049.0393,152.7032
33.2417,2.3241,1049.1849,152.7032
33.2417,2.3242,1049.3306,152.7032
33.2417,2.3243,1049.467,152.7032
33.2417,2.3244,1049.4283,152.7032
33.2417,2.3245,1049.3896,152.7032
33.2417,2.3246,1049.3511,152.7032
33.2417,2.3247,1049.3124,152.7032
33.2417,2.3248,1049.2737,152.7032
33.2417,2.3249,1049.235,152.7032
33.2417,2.325,1049.2175,152.7032
33.2417,2.3251,1049.2949,152.7032
33.2417,2.3252,1049.3723,152.7032
33.2417,2.3253,1049.4496,152.7032
33.2417,2.3254,1049.527,152.7032
33.2417,2.3255,1049.6042,152.7032
33.2417,2.3256,1049.6816,152.7032
33.2417,2.3257,1049.7345,152.7032
33.2417,2.3258,1049.7345,152.7032
33.2417,2.3259,1049.7345,152.7032
33.2417,2.326,1049.7345,152.7032
33.2417,2.3261,1049.7345,152.7032
33.2417,2.3262,1049.7345,152.7032
33.2417,2.3263,1049.7345,152.7032
33.2417,2.3264,1049.6689,152.7032
33.2417,2.3265,1049.5233,152.7032
33.2417,2.3266,1049.3777,152.7032
33.2417,2.3267,1049.2321,152.7032
33.2417,2.3268,1049.0863,152.7032
33.2417,2.3269,1048.9407,152.7032
33.2417,2.327,1048.795,152.7032
33.2417,2.3271,1048.7119,152.7032
33.2417,2.3272,1048.6732,152.7032
33.2417,2.3273,1048.6345,152.7032
33.2417,2.3274,1048.5959,152.7032
33.2417,2.3275,1048.5573,152.7032
33.2417,2.3276,1048.5186,152.7032
33.2417,2.3277,1048.4799,152.7032
33.2417,2.3278,1048.3922,152.7032
33.2417,2.3279,1048.2853,152.7032
33.2417,2.328,1048.1783,152.7032
33.2417,2.3281,1048.0713,152.7032
33.2417,2.3282,1047.9644,152.7032
33.2417,2.3283,1047.8574,152.7032
33.2417,2.3284,1047.7504,152.7032
33.2417,2.3285,1047.6106,152.7032
33.2417,2.3286,1047.465,152.7032
33.2417,2.3287,1047.3193,152.7032
33.2417,2.3288,1047.1737,152.7032
33.2417,2.3289,1047.0281,152.7032
33.2417,2.329,1046.8823,152.7032
33.2417,2.3291,1046.7367,152.7032
33.2417,2.3292,1046.6964,152.7032
33.2417,2.3293,1046.6577,152.7032
33.2417,2.3294,1046.619,152.7032
33.2417,2.3295,1046.5804,152.7032
33.2417,2.3296,1046.5417,152.7032
33.2417,2.3297,1046.5031,152.7032
33.2417,2.3298,1046.469,152.7032
33.2417,2.3299,1046.469,152.7032
33.2417,2.33,1046.469,152.7032
33.2417,2.3301,1046.469,152.7032
33.2417,2.3302,1046.469,152.7032
33.2417,2.3303,1046.469,152.7032
33.2417,2.3304,1046.469,152.7032
33.2417,2.3305,1046.442,152.7032
33.2417,2.3306,1046.3351,152.7032
33.2417,2.3307,1046.2281,152.7032
33.2417,2.3308,1046.1211,152.7032
33.2417,2.3309,1046.0142,152.7032
33.2417,2.331,1045.9072,152.7032
33.2417,2.3311,1045.8003,152.7032
33.2417,2.3312,1045.7196,152.7032
33.2417,2.3313,1045.6809,152.7032
33.2417,2.3314,1045.6422,152.7032
33.2417,2.3315,1045.6035,152.7032
33.2417,2.3316,1045.5649,152.7032
33.2417,2.3317,1045.5262,152.7032
33.2417,2.3318,1045.4875,152.7032
33.2417,2.3319,1045.4135,152.7032
33.2417,2.332,1045.3065,152.7032
33.2417,2.3321,1045.1996,152.7032
33.2417,2.3322,1045.0925,152.7032
33.2417,2.3323,1044.9856,152.7032
33.2417,2.3324,1044.8787,152.7032
33.2417,2.3325,1044.7717,152.7032
33.2417,2.3326,1044.6395,152.7032
33.2417,2.3327,1044.4939,152.7032
33.2417,2.3328,1044.3483,152.7032
33.2417,2.3329,1044.2026,152.7032
33.2417,2.333,1044.057,152.7032
33.2417,2.3331,1043.9114,152.7032
33.2417,2.3332,1043.7657,152.7032
33.2417,2.3333,1043.7041,152.7032
33.2417,2.3334,1043.6654,152.7032
33.2417,2.3335,1043.6267,152.7032
33.2417,2.3336,1043.5881,152.7032
33.2417,2.3337,1043.5494,152.7032
33.2417,2.3338,1043.5107,152.7032
33.2417,2.3339,1043.472,152.7032
33.2417,2.334,1043.469,152.7032
33.2417,2.3341,1043.469,152.7032
33.2417,2.3342,1043.469,152.7032
33.2417,2.3343,1043.469,152.7032
33.2417,2.3344,1043.469,152.7032
33.2417,2.3345,1043.469,152.7032
33.2417,2.3346,1043.4633,152.7032
33.2417,2.3347,1043.3563,152.7032
33.2417,2.3348,1043.2494,152.7032
33.2417,2.3349,1043.1425,152.7032
33.2417,2.335,1043.0354,152.7032
33.2417,2.3351,1042.9285,152.7032
33.2417,2.3352,1042.8215,152.7032
33.2417,2.3353,1042.6802,152.7032
33.2417,2.3354,1042.3889,152.7032
33.2417,2.3355,1042.0977,152.7032
33.2417,2.3356,1041.8064,152.7032
33.2417,2.3357,1041.5151,152.7032
33.2417,2.3358,1041.2239,152.7032
33.2417,2.3359,1040.9326,152.7032
33.2417,2.336,1040.7345,152.7032
33.2417,2.3361,1040.7345,152.7032
33.2417,2.3362,1040.7345,152.7032
33.2417,2.3363,1040.7345,152.7032
33.2417,2.3364,1040.7345,152.7032
33.2417,2.3365,1040.7345,152.7032
33.2417,2.3366,1040.7345,152.7032
33.2417,2.3367,1040.6024,152.7032
33.2417,2.3368,1040.3112,152.7032
33.2417,2.3369,1040.0199,152.7032
33.2417,2.337,1039.7286,152.7032
33.2417,2.3371,1039.4374,152.7032
33.2417,2.3372,1039.1461,152.7032
33.2417,2.3373,1038.8547,152.7032
33.2417,2.3374,1038.7345,152.7032
33.2417,2.3375,1038.7345,152.7032
33.2417,2.3376,1038.7345,152.7032
33.2417,2.3377,1038.7345,152.7032
33.2417,2.3378,1038.7345,152.7032
33.2417,2.3379,1038.7345,152.7032
33.2417,2.338,1038.7345,152.7032
33.2417,2.3381,1038.6295,152.7032
33.2417,2.3382,1038.4839,152.7032
33.2417,2.3383,1038.3383,152.7032
33.2417,2.3384,1038.1926,152.7032
33.2417,2.3385,1038.047,152.7032
33.2417,2.3386,1037.9014,152.7032
33.2417,2.3387,1037.7557,152.7032
33.2417,2.3388,1037.7014,152.7032
33.2417,2.3389,1037.6627,152.7032
33.2417,2.339,1037.6241,152.7032
33.2417,2.3391,1037.5854,152.7032
33.2417,2.3392,1037.5468,152.7032
33.2417,2.3393,1037.5081,152.7032
33.2417,2.3394,1037.4695,152.7032
33.2417,2.3395,1037.469,152.7032
33.2417,2.3396,1037.469,152.7032
33.2417,2.3397,1037.469,152.7032
33.2417,2.3398,1037.469,152.7032
33.2417,2.3399,1037.469,152.7032
33.2417,2.34,1037.469,152.7032
33.2417,2.3401,1037.4559,152.7032
33.2417,2.3402,1037.349,152.7032
33.2417,2.3403,1037.2421,152.7032
33.2417,2.3404,1037.1351,152.7032
33.2417,2.3405,1037.0281,152.7032
33.2417,2.3406,1036.9211,152.7032
33.2417,2.3407,1036.8142,152.7032
33.2417,2.3408,1036.6603,152.7032
33.2417,2.3409,1036.369,152.7032
33.2417,2.341,1036.0778,152.7032
33.2417,2.3411,1035.7865,152.7032
33.2417,2.3412,1035.4952,152.7032
33.2417,2.3413,1035.204,152.7032
33.2417,2.3414,1034.9127,152.7032
33.2417,2.3415,1034.678,152.7032
33.2417,2.3416,1034.5323,152.7032
33.2417,2.3417,1034.3867,152.7032
33.2417,2.3418,1034.2411,152.7032
33.2417,2.3419,1034.0953,152.7032
33.2417,2.342,1033.9497,152.7032
33.2417,2.3421,1033.8041,152.7032
33.2417,2.3422,1033.6584,152.7032
33.2417,2.3423,1033.5128,152.7032
33.2417,2.3424,1033.3672,152.7032
33.2417,2.3425,1033.2216,152.7032
33.2417,2.3426,1033.0759,152.7032
33.2417,2.3427,1032.9303,152.7032
33.2417,2.3428,1032.7847,152.7032
33.2417,2.3429,1032.569,152.7032
33.2417,2.343,1032.3164,152.7032
33.2417,2.3431,1032.0637,152.7032
33.2418,2.3184,1047.7603,152.7032
33.2418,2.3185,1047.7603,152.7032
33.2418,2.3186,1047.7603,152.7032
33.2418,2.3187,1047.7603,152.7032
33.2418,2.3188,1047.7603,152.7032
33.2418,2.3189,1047.7603,152.7032
33.2418,2.319,1047.7603,152.7032
33.2418,2.3191,1047.7603,152.7032
33.2418,2.3192,1047.7603,152.7032
33.2418,2.3193,1047.7603,152.7032
33.2418,2.3194,1047.7603,152.7032
33.2418,2.3195,1047.7288,152.7032
33.2418,2.3196,1047.455,152.7032
33.2418,2.3197,1047.1812,152.7032
33.2418,2.3198,1046.9073,152.7032
33.2418,2.3199,1046.6335,152.7032
33.2418,2.32,1046.3597,152.7032
33.2418,2.3201,1046.0859,152.7032
33.2418,2.3202,1045.8844,152.7032
33.2418,2.3203,1045.9019,152.7032
33.2418,2.3204,1045.9193,152.7032
33.2418,2.3205,1045.9368,152.7032
33.2418,2.3206,1045.9543,152.7032
33.2418,2.3207,1045.9718,152.7032
33.2418,2.3208,1045.9893,152.7032
33.2418,2.3209,1046.0979,152.7032
33.2418,2.321,1046.3542,152.7032
33.2418,2.3211,1046.6106,152.7032
33.2418,2.3212,1046.8669,152.7032
33.2418,2.3213,1047.1233,152.7032
33.2418,2.3214,1047.3796,152.7032
33.2418,2.3215,1047.636,152.7032
33.2418,2.3216,1047.8442,152.7032
33.2418,2.3217,1048.0073,152.7032
33.2418,2.3218,1048.1704,152.7032
33.2418,2.3219,1048.3336,152.7032
33.2418,2.322,1048.4967,152.7032
33.2418,2.3221,1048.6598,152.7032
33.2418,2.3222,1048.8229,152.7032
33.2418,2.3223,1048.8801,152.7032
33.2418,2.3224,1048.8801,152.7032
33.2418,2.3225,1048.8801,152.7032
33.2418,2.3226,1048.8801,152.7032
33.2418,2.3227,1048.8801,152.7032
33.2418,2.3228,1048.8801,152.7032
33.2418,2.3229,1048.8801,152.7032
33.2418,2.323,1048.8665,152.7032
33.2418,2.3231,1048.849,152.7032
33.2418,2.3232,1048.8315,152.7032
33.2418,2.3233,1048.8141,152.7032
33.2418,2.3234,1048.7966,152.7032
33.2418,2.3235,1048.7792,152.7032
33.2418,2.3236,1048.7617,152.7032
33.2418,2.3237,1048.8937,152.7032
33.2418,2.3238,1049.0393,152.7032
33.2418,2.3239,1049.1849,152.7032
33.2418,2.324,1049.3306,152.7032
33.2418,2.3241,1049.4762,152.7032
33.2418,2.3242,1049.6218,152.7032
33.2418,2.3243,1049.7594,152.7032
33.2418,2.3244,1049.7419,152.7032
33.2418,2.3245,1049.7245,152.7032
33.2418,2.3246,1049.7069,152.7032
33.2418,2.3247,1049.6895,152.7032
33.2418,2.3248,1049.672,152.7032
33.2418,2.3249,1049.6545,152.7032
33.2418,2.325,1049.6467,152.7032
33.2418,2.3251,1049.6816,152.7032
33.2418,2.3252,1049.7166,152.7032
33.2418,2.3253,1049.7515,152.7032
33.2418,2.3254,1049.7864,152.7032
33.2418,2.3255,1049.8213,152.7032
33.2418,2.3256,1049.8562,152.7032
33.2418,2.3257,1049.8801,152.7032
33.2418,2.3258,1049.8801,152.7032
33.2418,2.3259,1049.8801,152.7032
33.2418,2.326,1049.8801,152.7032
33.2418,2.3261,1049.8801,152.7032
33.2418,2.3262,1049.8801,152.7032
33.2418,2.3263,1049.8801,152.7032
33.2418,2.3264,1049.8146,152.7032
33.2418,2.3265,1049.6689,152.7032
33.2418,2.3266,1049.5233,152.7032
33.2418,2.3267,1049.3777,152.7032
33.2418,2.3268,1049.2321,152.7032
33.2418,2.3269,1049.0863,152.7032
33.2418,2.327,1048.9407,152.7032
33.2418,2.3271,1048.8699,152.7032
33.2418,2.3272,1048.8524,152.7032
33.2418,2.3273,1048.835,152.7032
33.2418,2.3274,1048.8175,152.7032
33.2418,2.3275,1048.8,152.7032
33.2418,2.3276,1048.7826,152.7032
33.2418,2.3277,1048.7651,152.7032
33.2418,2.3278,1048.6683,152.7032
33.2418,2.3279,1048.5402,152.7032
33.2418,2.328,1048.4119,152.7032
33.2418,2.3281,1048.2837,152.7032
33.2418,2.3282,1048.1555,152.7032
33.2418,2.3283,1048.0273,152.7032
33.2418,2.3284,1047.8992,152.7032
33.2418,2.3285,1047.7562,152.7032
33.2418,2.3286,1047.6106,152.7032
33.2418,2.3287,1047.465,152.7032
33.2418,2.3288,1047.3193,152.7032
33.2418,2.3289,1047.1737,152.7032
33.2418,2.329,1047.0281,152.7032
33.2418,2.3291,1046.8823,152.7032
33.2418,2.3292,1046.8629,152.7032
33.2418,2.3293,1046.8455,152.7032
33.2418,2.3294,1046.828,152.7032
33.2418,2.3295,1046.8105,152.7032
33.2418,2.3296,1046.7931,152.7032
33.2418,2.3297,1046.7756,152.7032
33.2418,2.3298,1046.7603,152.7032
33.2418,2.3299,1046.7603,152.7032
33.2418,2.33,1046.7603,152.7032
33.2418,2.3301,1046.7603,152.7032
33.2418,2.3302,1046.7603,152.7032
33.2418,2.3303,1046.7603,152.7032
33.2418,2.3304,1046.7603,152.7032
33.2418,2.3305,1046.728,152.7032
33.2418,2.3306,1046.5999,152.7032
33.2418,2.3307,1046.4717,152.7032
33.2418,2.3308,1046.3435,152.7032
33.2418,2.3309,1046.2153,152.7032
33.2418,2.331,1046.0872,152.7032
33.2418,2.3311,1045.959,152.7032
33.2418,2.3312,1045.8734,152.7032
33.2418,2.3313,1045.856,152.7032
33.2418,2.3314,1045.8385,152.7032
33.2418,2.3315,1045.821,152.7032
33.2418,2.3316,1045.8036,152.7032
33.2418,2.3317,1045.7861,152.7032
33.2418,2.3318,1045.7687,152.7032
33.2418,2.3319,1045.6937,152.7032
33.2418,2.332,1045.5656,152.7032
33.2418,2.3321,1045.4374,152.7032
33.2418,2.3322,1045.3092,152.7032
33.2418,2.3323,1045.181,152.7032
33.2418,2.3324,1045.0529,152.7032
33.2418,2.3325,1044.9247,152.7032
33.2418,2.3326,1044.7852,152.7032
33.2418,2.3327,1044.6395,152.7032
33.2418,2.3328,1044.4939,152.7032
33.2418,2.3329,1044.3483,152.7032
33.2418,2.333,1044.2026,152.7032
33.2418,2.3331,1044.057,152.7032
33.2418,2.3332,1043.9114,152.7032
33.2418,2.3333,1043.8663,152.7032
33.2418,2.3334,1043.8489,152.7032
33.2418,2.3335,1043.8314,152.7032
33.2418,2.3336,1043.814,152.7032
33.2418,2.3337,1043.7965,152.7032
33.2418,2.3338,1043.7791,152.7032
33.2418,2.3339,1043.7616,152.7032
33.2418,2.334,1043.7603,152.7032
33.2418,2.3341,1043.7603,152.7032
33.2418,2.3342,1043.7603,152.7032
33.2418,2.3343,1043.7603,152.7032
33.2418,2.3344,1043.7603,152.7032
33.2418,2.3345,1043.7603,152.7032
33.2418,2.3346,1043.7534,152.7032
33.2418,2.3347,1043.6252,152.7032
33.2418,2.3348,1043.4971,152.7032
33.2418,2.3349,1043.3689,152.7032
33.2418,2.335,1043.2407,152.7032
33.2418,2.3351,1043.1125,152.7032
33.2418,2.3352,1042.9844,152.7032
33.2418,2.3353,1042.8258,152.7032
33.2418,2.3354,1042.5345,152.7032
33.2418,2.3355,1042.2433,152.7032
33.2418,2.3356,1041.952,152.7032
33.2418,2.3357,1041.6608,152.7032
33.2418,2.3358,1041.3695,152.7032
33.2418,2.3359,1041.0782,152.7032
33.2418,2.336,1040.8801,152.7032
33.2418,2.3361,1040.8801,152.7032
33.2418,2.3362,1040.8801,152.7032
33.2418,2.3363,1040.8801,152.7032
33.2418,2.3364,1040.8801,152.7032
33.2418,2.3365,1040.8801,152.7032
33.2418,2.3366,1040.8801,152.7032
33.2418,2.3367,1040.748,152.7032
33.2418,2.3368,1040.4568,152.7032
33.2418,2.3369,1040.1655,152.7032
33.2418,2.337,1039.8743,152.7032
33.2418,2.3371,1039.583,152.7032
33.2418,2.3372,1039.2917,152.7032
33.2418,2.3373,1039.0004,152.7032
33.2418,2.3374,1038.8801,152.7032
33.2418,2.3375,1038.8801,152.7032
33.2418,2.3376,1038.8801,152.7032
33.2418,2.3377,1038.8801,152.7032
33.2418,2.3378,1038.8801,152.7032
33.2418,2.3379,1038.8801,152.7032
33.2418,2.338,1038.8801,152.7032
33.2418,2.3381,1038.7751,152.7032
33.2418,2.3382,1038.6295,152.7032
33.2418,2.3383,1038.4839,152.7032
33.2418,2.3384,1038.3383,152.7032
33.2418,2.3385,1038.1926,152.7032
33.2418,2.3386,1038.047,152.7032
33.2418,2.3387,1037.9014,152.7032
33.2418,2.3388,1037.8652,152.7032
33.2418,2.3389,1037.8478,152.7032
33.2418,2.339,1037.8303,152.7032
33.2418,2.3391,1037.8129,152.7032
33.2418,2.3392,1037.7954,152.7032
33.2418,2.3393,1037.7778,152.7032
33.2418,2.3394,1037.7604,152.7032
33.2418,2.3395,1037.7603,152.7032
33.2418,2.3396,1037.7603,152.7032
33.2418,2.3397,1037.7603,152.7032
33.2418,2.3398,1037.7603,152.7032
33.2418,2.3399,1037.7603,152.7032
33.2418,2.34,1037.7603,152.7032
33.2418,2.3401,1037.7448,152.7032
33.2418,2.3402,1037.6166,152.7032
33.2418,2.3403,1037.4884,152.7032
33.2418,2.3404,1037.3601,152.7032
33.2418,2.3405,1037.2319,152.7032
33.2418,2.3406,1037.1038,152.7032
33.2418,2.3407,1036.9756,152.7032
33.2418,2.3408,1036.8059,152.7032
33.2418,2.3409,1036.5146,152.7032
33.2418,2.341,1036.2234,152.7032
33.2418,2.3411,1035.9321,152.7032
33.2418,2.3412,1035.6409,152.7032
33.2418,2.3413,1035.3496,152.7032
33.2418,2.3414,1035.0583,152.7032
33.2418,2.3415,1034.8236,152.7032
33.2418,2.3416,1034.678,152.7032
33.2418,2.3417,1034.5323,152.7032
33.2418,2.3418,1034.3867,152.7032
33.2418,2.3419,1034.2411,152.7032
33.2418,2.342,1034.0953,152.7032
33.2418,2.3421,1033.9497,152.7032
33.2418,2.3422,1033.8041,152.7032
33.2418,2.3423,1033.6584,152.7032
33.2418,2.3424,1033.5128,152.7032
33.2418,2.3425,1033.3672,152.7032
33.2418,2.3426,1033.2216,152.7032
33.2418,2.3427,1033.0759,152.7032
33.2418,2.3428,1032.9303,152.7032
33.2418,2.3429,1032.7007,152.7032
33.2418,2.343,1032.4269,152.7032
33.2418,2.3431,1032.1531,152.7032
33.2419,2.3184,1048.0515,152.7032
33.2419,2.3185,1048.0515,152.7032
33.2419,2.3186,1048.0515,152.7032
33.2419,2.3187,1048.0515,152.7032
33.2419,2.3188,1048.0515,152.7032
33.2419,2.3189,1048.0479,152.7032
33.2419,2.319,1048.0441,152.7032
33.2419,2.3191,1048.0403,152.7032
33.2419,2.3192,1048.0365,152.7032
33.2419,2.3193,1048.0328,152.7032
33.2419,2.3194,1048.0291,152.7032
33.2419,2.3195,1047.9923,152.7032
33.2419,2.3196,1047.701,152.7032
33.2419,2.3197,1047.4098,152.7032
33.2419,2.3198,1047.1185,152.7032
33.2419,2.3199,1046.8273,152.7032
33.2419,2.32,1046.536,152.7032
33.2419,2.3201,1046.2448,152.7032
33.2419,2.3202,1046.0258,152.7032
33.2419,2.3203,1046.0258,152.7032
33.2419,2.3204,1046.0258,152.7032
33.2419,2.3205,1046.0258,152.7032
33.2419,2.3206,1046.0258,152.7032
33.2419,2.3207,1046.0258,152.7032
33.2419,2.3208,1046.0258,152.7032
33.2419,2.3209,1046.137,152.7032
33.2419,2.321,1046.4282,152.7032
33.2419,2.3211,1046.7195,152.7032
33.2419,2.3212,1047.0107,152.7032
33.2419,2.3213,1047.302,152.7032
33.2419,2.3214,1047.5933,152.7032
33.2419,2.3215,1047.8846,152.7032
33.2419,2.3216,1048.1008,152.7032
33.2419,2.3217,1048.2465,152.7032
33.2419,2.3218,1048.3921,152.7032
33.2419,2.3219,1048.5377,152.7032
33.2419,2.322,1048.6833,152.7032
33.2419,2.3221,1048.829,152.7032
33.2419,2.3222,1048.9746,152.7032
33.2419,2.3223,1049.0258,152.7032
33.2419,2.3224,1049.0258,152.7032
33.2419,2.3225,1049.0258,152.7032
33.2419,2.3226,1049.0258,152.7032
33.2419,2.3227,1049.0258,152.7032
33.2419,2.3228,1049.0258,152.7032
33.2419,2.3229,1049.0258,152.7032
33.2419,2.323,1049.0258,152.7032
33.2419,2.3231,1049.0258,152.7032
33.2419,2.3232,1049.0258,152.7032
33.2419,2.3233,1049.0258,152.7032
33.2419,2.3234,1049.0258,152.7032
33.2419,2.3235,1049.0258,152.7032
33.2419,2.3236,1049.0258,152.7032
33.2419,2.3237,1049.1558,152.7032
33.2419,2.3238,1049.2976,152.7032
33.2419,2.3239,1049.4395,152.7032
33.2419,2.324,1049.5814,152.7032
33.2419,2.3241,1049.7233,152.7032
33.2419,2.3242,1049.8651,152.7032
33.2419,2.3243,1050.0002,152.7032
33.2419,2.3244,1050.0039,152.7032
33.2419,2.3245,1050.0077,152.7032
33.2419,2.3246,1050.0115,152.7032
33.2419,2.3247,1050.0151,152.7032
33.2419,2.3248,1050.0189,152.7032
33.2419,2.3249,1050.0227,152.7032
33.2419,2.325,1050.0258,152.7032
33.2419,2.3251,1050.0258,152.7032
33.2419,2.3252,1050.0258,152.7032
33.2419,2.3253,1050.0258,152.7032
33.2419,2.3254,1050.0258,152.7032
33.2419,2.3255,1050.0258,152.7032
33.2419,2.3256,1050.0258,152.7032
33.2419,2.3257,1050.0245,152.7032
33.2419,2.3258,1050.0208,152.7032
33.2419,2.3259,1050.0171,152.7032
33.2419,2.326,1050.0133,152.7032
33.2419,2.3261,1050.0095,152.7032
33.2419,2.3262,1050.0059,152.7032
33.2419,2.3263,1050.0021,152.7032
33.2419,2.3264,1049.9379,152.7032
33.2419,2.3265,1049.7997,152.7032
33.2419,2.3266,1049.6615,152.7032
33.2419,2.3267,1049.5234,152.7032
33.2419,2.3268,1049.3853,152.7032
33.2419,2.3269,1049.2471,152.7032
33.2419,2.327,1049.109,152.7032
33.2419,2.3271,1049.0515,152.7032
33.2419,2.3272,1049.0515,152.7032
33.2419,2.3273,1049.0515,152.7032
33.2419,2.3274,1049.0515,152.7032
33.2419,2.3275,1049.0515,152.7032
